基金代码,基金名称,一级分类,二级分类,3月评分,6月评分,1年评分,2年评分,3年评分,5年评分,7年评分,10年评分
000584,新华鑫益灵活配置混合C,混合型,混合型-灵活,91.12,92.5356,93.888,93.5321,91.4972,89.9126,86.52954028492756,76.98091254639051
590006,中邮中小盘灵活配置混合A,混合型,混合型-灵活,96.6554,94.8439,93.8783,90.9553,89.8274,87.277,83.85064818457012,77.0193343708847
519019,大成景阳领先混合A,混合型,混合型-偏股,97.5458,97.0078,93.8746,93.1892,91.0601,88.2326,83.86107001761557,75.23887375793129
270007,广发大盘成长混合,混合型,混合型-灵活,96.4623,93.5091,93.8746,91.8557,90.923,89.1349,84.501237793094,75.01126092421885
001167,金鹰科技创新股票A,股票型,股票型,96.7123,95.5675,93.8615,91.3038,90.4908,88.6943,86.42735287578458,79.45203070753023
001070,建信信息产业股票A,股票型,股票型,96.6509,94.5169,93.8585,92.3734,90.9909,89.4694,85.71701142446683,78.5180848198252
350005,天治中国制造2025,混合型,混合型-灵活,97.5129,93.3639,93.8551,94.7193,92.3607,90.3615,84.15710352140377,73.54543277864241
630015,华商大盘量化精选混合,混合型,混合型-灵活,95.548,95.6857,93.8491,90.839,88.8388,87.9981,84.86413136426604,74.397858553813
000259,农银区间收益混合,混合型,混合型-灵活,96.1855,93.4993,93.8387,93.3042,91.3502,89.5396,86.25226608062117,76.76867592481743
001180,广发医药卫生联接A,指数型,指数型-股票,94.692,95.7119,93.8383,92.5734,90.9843,88.8779,83.4602302850986,72.9965656051718
510081,长盛动态精选混合,混合型,混合型-灵活,93.7283,92.1159,93.8327,90.4331,88.9337,87.9459,84.23540088248876,73.49642344067999
001287,安信优势增长混合A,混合型,混合型-灵活,93.2928,92.9352,93.8312,94.1406,92.8516,89.7644,85.57308323784441,76.76392463785467
000960,招商医药健康产业股票,股票型,股票型,98.4736,94.0994,93.8289,92.7846,92.034,91.6096,85.2447153289665,76.3278911768227
660015,农银行业轮动混合A,混合型,混合型-偏股,97.0116,93.4634,93.8278,93.0938,91.1848,89.4541,88.03792692103778,80.3434768945289
519191,万家新利灵活配置混合,混合型,混合型-灵活,91.3684,94.4384,93.8244,92.6787,92.4441,87.9685,85.0606497237947,77.49386447982761
002036,安信优势增长混合C,混合型,混合型-灵活,92.5147,92.5581,93.823,94.1065,92.8152,89.7182,85.5063300610559,76.6894005147851
519126,浦银安盛新经济结构混合A,混合型,混合型-灵活,99.0228,94.6045,93.8132,91.1922,89.7625,89.9964,83.83546972003215,74.96097958817191
001075,宝盈转型动力混合A,混合型,混合型-灵活,94.0845,95.2352,93.8114,92.0654,90.3876,87.717,85.23039198919123,82.98582844487011
000551,中信保诚幸福消费混合A,混合型,混合型-偏股,94.9434,93.6445,93.8095,92.9442,91.0247,88.2241,83.84722768551931,72.91818807614031
163402,兴全趋势投资混合(LOF),混合型,混合型-灵活,95.2756,95.3437,93.8035,92.6011,90.7155,88.0425,80.72147945135195,73.24497934873698
001036,嘉实企业变革股票,股票型,股票型,96.1421,94.9352,93.802,93.5315,91.6774,89.6172,86.2730028561167,77.83947384173351
000634,富国天盛灵活配置基金,混合型,混合型-灵活,95.8653,92.5633,93.8001,92.6929,90.7051,88.083,83.3924616476544,73.95617592481743
160628,鹏华中证800地产指数(LOF)A,指数型,指数型-股票,89.9901,94.1174,93.7949,93.3065,92.6673,88.3052,82.7236471926254,72.01873578355082
001940,农银现代农业加,混合型,混合型-灵活,94.6606,92.6823,93.7912,93.2255,91.1352,89.3282,83.22047467975577,73.16690111337245
163818,中银中小盘成长混合,混合型,混合型-偏股,97.4171,93.8301,93.7885,91.5676,90.0063,89.2047,86.14911665612013,79.0650814078774
233007,大摩卓越成长混合,混合型,混合型-偏股,93.1731,94.6801,93.7878,90.9967,90.1574,89.1525,84.10943031588309,74.21790823656171
161903,万家行业优选混合(LOF),混合型,混合型-偏股,93.2449,95.1896,93.7859,90.7696,90.9641,90.2212,84.67514879170871,75.39944481024781
001448,华商双翼平衡混合A,混合型,混合型-偏债,94.8836,94.7549,93.7825,91.2178,89.1058,85.3856,84.98694865830926,78.99482221956183
050024,博时上证自然资源ETF联接A,指数型,指数型-股票,91.8921,91.6437,93.7781,91.5708,89.8765,87.6993,84.78161182466522,79.78787561355202
001379,景顺长城领先回报混合C,混合型,混合型-灵活,93.1477,93.3482,93.7777,93.0358,90.9626,87.7487,82.41088531066683,73.06790973303005
070021,嘉实主题新动力混合,混合型,混合型-偏股,97.3872,94.8798,93.771,92.1587,91.7129,89.7152,85.85997759573122,76.05991110978093
166802,浙商沪深300指数增强(LOF)A,指数型,指数型-股票,89.4424,92.8401,93.7616,93.3968,91.4296,89.2258,83.54697200321527,76.249289177541
168101,九泰锐智事件驱动混合(LOF),混合型,混合型-灵活,97.9034,94.2199,93.7612,92.2793,90.5327,88.8249,84.42123018248363,74.4220265174189
000696,汇添富环保行业股票,股票型,股票型,96.8574,96.9016,93.7511,90.9827,89.3016,87.9763,84.14256640043781,74.72341524003352
001469,广发中证全指金融地产联接A,指数型,指数型-股票,89.6549,92.8087,93.7463,93.14,92.1524,87.9953,81.75217201689726,75.46525200526756
290008,泰信发展主题混合,混合型,混合型-偏股,95.7291,92.8813,93.7388,92.0801,90.9022,88.9415,84.52870867609583,77.72626601221118
164304,新华中证环保产业指数,指数型,指数型-股票,95.6513,95.4807,93.7388,90.987,89.9755,86.1972,83.16243308648733,73.59197294385251
001416,嘉实事件驱动股票,股票型,股票型,97.8137,95.9521,93.7384,90.8463,89.2788,87.9124,81.8160925929093,74.34275110738658
161612,融通深证成份指数A,指数型,指数型-股票,94.5783,94.4713,93.738,91.9945,90.306,87.5156,83.53895520856493,74.90733119837185
001352,民生加银新战略混合A,混合型,混合型-灵活,94.1952,94.9868,93.7365,92.8327,91.5511,87.7296,80.21759718492929,72.53819735424398
160311,华夏蓝筹混合(LOF)A,混合型,混合型-灵活,93.004,93.664,93.732,92.7171,91.5724,88.3385,83.22785013083409,75.32851221118162
000594,大摩进取优选股票,股票型,股票型,93.1522,93.8832,93.7302,92.4413,90.6821,90.051,85.87579740384122,76.20106548545434
100022,富国天瑞强势混合A,混合型,混合型-灵活,98.1264,94.4735,93.7242,92.7477,90.5789,89.3555,84.88256999196183,78.31729618101281
002510,申万菱信中证500指数增强A,指数型,指数型-股票,94.511,95.6378,93.7197,91.2586,89.9813,87.6187,84.4128392707496,75.90835627918113
377150,摩根健康品质生活混合A,混合型,混合型-偏股,97.5772,94.1294,93.7122,93.6651,91.7929,90.3746,87.137908108293,76.05695558481982
519017,大成积极成长混合A,混合型,混合型-偏股,95.8099,96.1032,93.7118,92.288,90.7375,88.9496,85.20612782404953,76.4625733269484
001883,中欧新动力混合(LOF)E,混合型,混合型-偏股,96.2888,96.0912,93.7062,91.7548,90.6733,89.7521,84.8913884660772,75.12517957620017
000828,宏利转型机遇股票A,股票型,股票型,97.5802,93.8959,93.6991,91.7075,90.7765,89.9098,86.18588702091635,80.69174248772896
000549,华安大国新经济股票A,股票型,股票型,98.1908,93.9827,93.6987,91.9879,90.8849,88.8414,85.67361384275966,76.45015263977015
202101,南方宝元债券A,债券型,债券型-混合二级,94.5977,94.4459,93.698,92.1772,90.6052,87.0362,81.48628166099434,73.4676538369448
481001,工银核心价值混合A,混合型,混合型-偏股,94.1443,93.9984,93.6969,93.0858,90.9989,89.1636,83.67208744505822,75.7044250568658
340008,兴全有机增长混合,混合型,混合型-灵活,89.9407,93.8196,93.6894,93.5197,91.6786,89.2491,83.37546604299567,72.74871303723214
000761,国富健康优质生活股票,股票型,股票型,95.3669,94.7481,93.6886,92.1836,90.6663,88.5541,83.71714183099314,74.25655453130612
590005,中邮核心主题混合A,混合型,混合型-偏股,93.1567,95.5143,93.6883,92.042,90.1066,89.3704,82.33328273845154,76.79572458996768
519710,交银策略回报灵活配置混合,混合型,混合型-灵活,97.7388,97.1612,93.6868,93.1032,91.5714,88.9914,85.68013416907526,73.15317101640129
166801,浙商聚潮新思维混合A,混合型,混合型-灵活,95.1529,95.4006,93.686,90.9112,89.8067,87.6572,85.04344033794531,75.9238447264456
002556,博时丝路主题股票C,股票型,股票型,96.5881,95.5428,93.68,93.4533,91.3451,90.4064,85.17988618289408,76.63840835627919
519125,浦银安盛消费升级混合A,混合型,混合型-灵活,99.165,94.475,93.6782,91.3345,90.2536,88.5115,84.99747738195003,74.45532293786664
000916,前海开源股息率100强股票A,股票型,股票型,91.4956,94.4122,93.6722,91.6142,90.2615,87.6816,83.68502120709411,75.7744223632228
001017,宏利改革动力混合A,混合型,混合型-灵活,98.6203,97.8114,93.6699,91.5021,90.643,88.4901,83.37535915240032,73.5988192864839
519177,浦银盛世C,混合型,混合型-灵活,94.8492,93.123,93.6699,91.1422,90.0562,87.4982,80.34068170546082,69.72532323716031
690003,民生加银精选混合,混合型,混合型-偏股,95.56,93.8832,93.661,93.4986,90.7939,86.4529,81.22268945289117,73.2689976655094
001060,前海开源高端装备制造混合A,混合型,混合型-灵活,96.7976,93.7784,93.661,93.7653,91.0772,88.049,83.97293102563664,77.08974320603376
070013,嘉实研究精选混合,混合型,混合型-偏股,95.9131,94.2805,93.6583,93.3923,90.6614,87.8503,81.40504480853757,71.36141206752066
001030,天弘云端生活优选混合A,混合型,混合型-灵活,95.9221,93.2666,93.6576,91.6869,90.3369,89.4007,85.06684937832429,75.19173500538729
399001,中海上证50指数增强,指数型,指数型-股票,89.5023,92.163,93.6565,93.522,92.3659,88.6388,82.60569342067006,74.51248802825333
229002,宏利逆向策略混合,混合型,混合型-偏股,98.5963,98.2723,93.6467,90.2344,89.1975,87.8874,83.12074575430555,74.91500059858734
166009,中欧新动力混合(LOF)A,混合型,混合型-偏股,96.2813,96.0763,93.6419,91.6995,90.6363,89.7317,84.87824092285064,75.11537770860768
163302,大摩资源优选混合(LOF),混合型,混合型-灵活,93.5607,95.1282,93.6396,92.0958,90.2187,88.1567,82.29918463853876,75.14111696396505
002362,国富恒瑞债券C,债券型,债券型-混合二级,93.857,94.1226,93.6378,91.5143,90.5474,86.7588,81.13012219732859,72.29842571531186
519979,长信内需成长混合A,混合型,混合型-偏股,97.1163,93.3632,93.6314,91.3521,90.3125,89.9129,84.37040370440047,75.81714653417933
200006,长城消费增值混合A,混合型,混合型-偏股,98.0546,93.7695,93.6277,92.154,90.6817,89.2548,84.13551162114553,74.9275335208907
501015,财通多策略升级混合(LOF)A,混合型,混合型-灵活,93.9453,92.4256,93.6183,90.9318,89.1903,86.0357,83.20951839373365,77.49509906620376
000477,广发主题领先混合A,混合型,混合型-灵活,96.1017,95.664,93.6179,92.3994,90.4256,88.0871,83.77363351062921,75.22245001795763
160806,长盛同庆中证800(LOF),指数型,指数型-股票,90.5169,92.9726,93.6164,92.6768,91.2389,87.2896,83.41608446922406,75.44250568657966
001635,万家瑞益灵活配置混合A,混合型,混合型-灵活,89.4215,92.8671,93.6138,92.706,91.6173,87.6124,81.35373732277539,70.29203579552257
001236,博时丝路主题股票A,股票型,股票型,96.3142,95.4964,93.6101,93.4548,91.384,90.47,85.32194378409811,76.87937716987909
260112,景顺长城能源基建混合A,混合型,混合型-偏股,91.0227,93.8443,93.6086,91.2548,89.202,86.0787,83.2170007354073,77.66405034119478
001009,摩根安全战略股票A,股票型,股票型,90.0545,93.2479,93.6086,91.9258,90.5247,90.0322,83.7006806793111,76.18209774931162
001740,光大中国制造2025灵活配置混合A,混合型,混合型-灵活,94.8372,95.8196,93.6063,93.7496,91.7434,89.532,86.7876810726685,76.81487938465222
000532,景顺长城优势企业混合A,混合型,混合型-偏股,97.2869,93.3968,93.606,93.7057,92.5219,90.8829,86.28427981392485,74.83651083443075
519692,交银成长混合,混合型,混合型-偏股,93.652,95.3669,93.6022,91.1952,90.3301,88.6235,84.35944741837834,75.08571022387166
000793,工银高端制造股票,股票型,股票型,95.126,92.8431,93.6004,90.75,89.2411,89.0916,85.37998537736655,76.36309559439722
160225,国泰国证新能源汽车指数A,指数型,指数型-股票,98.6741,94.0628,93.5992,92.0023,89.6972,88.1974,84.53950462622497,75.78186729318807
002361,国富恒瑞债券A,债券型,债券型-混合二级,93.7926,94.071,93.5962,91.4903,90.6279,86.9351,81.39611944382685,72.77063629833592
001072,华安智能装备主题股票A,股票型,股票型,99.135,94.0613,93.5951,93.1825,91.0601,89.2863,86.39378922884849,82.18764964683348
070019,嘉实价值优势混合A,混合型,混合型-偏股,95.1021,93.4081,93.5951,92.5236,90.9777,90.0736,83.82488755109371,75.3128367053753
001537,中加改革红利混合,混合型,混合型-灵活,94.2191,94.2401,93.594,90.0122,88.9679,86.6231,84.00831181269348,75.46435412426673
040016,华安行业轮动混合,混合型,混合型-偏股,94.8776,94.9307,93.5929,91.9907,91.1142,90.0455,83.44478459407227,73.48811804142224
519664,银河美丽混合A,混合型,混合型-偏股,96.3426,93.3108,93.5876,93.7887,91.2004,89.3757,84.45612996186144,74.80295253202442
519176,浦银安盛消费升级混合C,混合型,混合型-灵活,99.1186,94.4316,93.5873,91.2896,90.2232,88.5249,85.14210035744215,74.5400978690291
002251,华夏军工安全混合A,混合型,混合型-灵活,97.2824,93.8308,93.5824,92.0773,90.8058,88.6967,85.47714892852868,80.764283790255
070022,嘉实领先成长混合,混合型,混合型-偏股,97.7403,94.6404,93.5794,93.7416,91.5744,88.6848,84.46810170853928,75.83671285765594
001636,万家瑞益灵活配置混合C,混合型,混合型-灵活,89.4005,92.8042,93.5738,92.447,91.3938,87.435,81.14738502847567,70.0201649108105
001488,万家瑞丰灵活配置混合A,混合型,混合型-灵活,95.0287,94.3568,93.573,91.8459,89.153,86.382,80.943117100785,73.23072548784867
001886,中欧行业成长混合(LOF)E,混合型,混合型-偏股,95.75,93.4627,93.5686,93.1237,91.0628,90.0283,83.30657505430042,76.2048814797079
002035,安信平稳增长混合发起C,混合型,混合型-灵活,92.9352,94.3284,93.5678,91.3085,90.3821,86.252,81.59926502026646,72.01862354842572
000120,中银美丽中国混合A,混合型,混合型-偏股,95.2682,92.8603,93.5618,92.1796,90.1874,88.7534,84.15175899163687,73.99373728001916
710001,富安达优势成长混合A,混合型,混合型-偏股,96.2154,94.1264,93.5603,94.8353,91.9847,89.0567,84.64399018316773,76.76852627798397
000073,摩根成长动力混合A,混合型,混合型-灵活,96.9307,92.9831,93.5577,94.219,91.6158,90.9133,86.09021993808896,77.49734376870586
001815,华泰柏瑞激励动力混合A,混合型,混合型-灵活,90.8775,92.5753,93.5525,93.8499,92.2566,90.9384,84.43459150690084,74.14559140428588
000029,富国宏观策略灵活配置混合A,混合型,混合型-灵活,96.8484,93.2173,93.5472,93.1986,90.6421,89.7193,84.83356065399941,77.42644858134801
001256,泓德优选成长混合,混合型,混合型-偏股,96.1346,94.7893,93.5442,92.747,90.957,88.7143,84.92404354295293,75.14313719621693
161033,富国中证智能汽车(LOF)A,指数型,指数型-股票,96.9771,93.53,93.5435,91.7015,90.642,88.5476,85.83827880487763,77.9949194900036
163821,中银沪深300等权重指数,指数型,指数型-股票,89.8973,92.5386,93.5379,90.6656,89.4604,86.892,82.43397367925981,73.30637196216928
000554,南方中国梦灵活配置混合A,混合型,混合型-灵活,96.7901,94.261,93.5375,92.6138,90.1918,87.7687,84.7969506250962,75.9254908416138
377530,摩根行业轮动混合A,混合型,混合型-偏股,95.9251,92.6089,93.5368,92.0442,90.0234,89.509,83.89591635169572,75.25787890578235
000962,天弘中证500ETF联接A,指数型,指数型-股票,94.1698,94.6786,93.5345,91.2299,89.7876,86.2621,83.6601156983804,76.10218634023704
166006,中欧行业成长混合(LOF)A,混合型,混合型-偏股,95.7665,93.4485,93.5341,93.0917,91.0268,90.0069,83.28776230952096,76.19130102957021
000017,财通可持续混合A,混合型,混合型-偏股,96.7392,93.0751,93.5308,91.862,90.4861,88.1483,82.06333053992577,77.22135759607326
110001,易方达平稳增长混合,混合型,混合型-平衡,97.5697,93.5981,93.5296,93.6434,91.2391,88.5504,84.77792409912607,76.91869687537412
519127,浦银盛世A,混合型,混合型-灵活,94.7893,93.316,93.5289,91.2313,90.1181,87.5619,80.43864693608798,69.87841194780319
001588,天弘中证800指数A,指数型,指数型-股票,90.3149,92.8282,93.5274,92.7717,91.2438,87.929,83.23554625369842,74.77766221716749
233010,大摩深证300指数增强,指数型,指数型-股票,95.1125,94.294,93.5274,92.3173,90.3514,87.8869,83.5909574831968,74.97527086076857
002533,中加心享混合C,混合型,混合型-灵活,88.2602,91.4312,93.5233,89.6214,89.4105,85.3053,80.86578175505807,71.88323057584101
160631,鹏华中证银行指数(LOF)A,指数型,指数型-股票,91.6153,93.851,93.5184,92.4342,90.9213,87.7091,81.55816558635904,77.91815066443193
519097,新华中小市值优选混合A,混合型,混合型-偏股,96.2843,94.1885,93.5136,92.7747,91.5528,89.6481,84.85435087479263,78.16469382257871
373010,摩根双息平衡混合A,混合型,混合型-灵活,95.1814,92.2498,93.5113,91.5272,89.0067,86.2593,81.19505823399633,73.8175281336047
002062,国泰国策驱动灵活配置混合C,混合型,混合型-灵活,94.8746,93.5008,93.5109,92.5175,89.5836,87.2618,81.26010116125943,71.12654136238477
160219,国泰国证医药卫生行业指数A,指数型,指数型-股票,94.0007,95.0721,93.5053,93.3781,93.24,89.5668,83.84877759915172,73.15979288878248
001335,南方利众A,混合型,混合型-灵活,95.5914,94.9816,93.5035,90.367,89.6165,87.2595,82.46673564673085,72.11477163893213
160635,鹏华中证医药指数(LOF)A,指数型,指数型-股票,92.1929,94.7242,93.5027,93.1735,91.4969,89.1658,83.65119033366967,73.06899467257273
202017,南方深证成份ETF联接A,指数型,指数型-股票,94.9704,94.3576,93.5023,91.6491,89.9788,87.2019,83.37797797198611,74.58914461869986
001241,国寿安保中证500ETF联接,指数型,指数型-股票,93.1147,94.1713,93.5001,91.2238,89.6048,85.9015,83.20128781789263,76.11355949958099
001315,易方达新益混合E,混合型,混合型-灵活,93.0728,93.7507,93.5001,93.2663,92.0186,89.2629,83.77582476783364,75.41773913563989
519015,海富通精选贰号混合,混合型,混合型-偏股,95.2652,94.3187,93.496,92.0289,90.4079,88.8014,83.8656663132151,75.3462079492398
610007,信澳消费优选混合A,混合型,混合型-偏股,90.2445,93.2794,93.4926,91.7677,89.7499,88.8061,84.95017829351302,72.67725667424877
001466,华富永鑫灵活配置混合A,混合型,混合型-灵活,93.8106,92.4802,93.4922,91.0212,88.5922,84.8003,78.61247456003831,75.73779630073028
001760,嘉实创新成长混合,混合型,混合型-灵活,90.478,92.9195,93.4911,91.4714,88.868,86.9048,82.94143678062629,77.6913608883036
519172,浦银安盛睿智精选混合A,混合型,混合型-灵活,97.1178,93.6363,93.49,90.935,90.0742,88.2247,84.59738588360041,76.73788608883036
519665,银河美丽混合C,混合型,混合型-偏股,96.2409,93.233,93.4892,93.6909,91.1274,89.2808,84.27046099775957,74.48656171435412
450003,国富潜力组合混合A,混合型,混合型-偏股,94.704,93.2053,93.4784,92.8474,92.0887,89.5097,83.9146756511775,73.99848856698192
420005,天弘周期策略混合A,混合型,混合型-偏股,97.4889,93.6438,93.4754,93.1789,90.9461,89.8952,86.77383874057226,77.46861157667904
750005,安信平稳增长混合发起A,混合型,混合型-灵活,92.2064,93.9752,93.4702,91.2945,90.3945,86.2944,81.6461365463221,72.08256015802706
162414,华宝新机遇混合(LOF)A,混合型,混合型-灵活,93.9049,93.5936,93.4683,92.2288,91.1348,88.2969,82.40538044500693,73.68333233568778
001589,天弘中证800指数C,指数型,指数型-股票,90.2475,92.7788,93.4668,92.7115,91.1831,87.8728,83.15532486189736,74.64855441158866
000082,嘉实研究阿尔法股票A,股票型,股票型,89.9826,92.6681,93.4664,93.2113,91.3788,89.1676,84.39648500966291,75.84434484616305
000511,国泰国策驱动灵活配置混合A,混合型,混合型-灵活,94.8073,93.4013,93.4631,92.4342,89.5018,87.2658,81.31653939559781,71.24431342032803
000780,鹏华医疗保健股票,股票型,股票型,95.6647,96.6748,93.4601,92.2032,90.8153,90.4464,85.38586436011015,75.87880102957021
519983,长信量化先锋混合A,混合型,混合型-偏股,98.5514,98.2641,93.4601,90.156,89.0414,86.7596,81.97840596192985,74.3457814557644
630008,华商策略精选混合,混合型,混合型-灵活,93.2734,93.3923,93.4597,92.374,90.6203,88.2,86.24537163722187,78.781799952113
100032,富国中证红利指数增强A,指数型,指数型-股票,92.0582,94.5753,93.4586,92.437,91.3675,86.6779,82.06755271844163,75.07848976415659
160418,华安中证银行ETF联接A,指数型,指数型-股票,91.4342,93.6213,93.4541,92.5955,91.0076,87.9572,81.67408843700296,77.62892074703699
470008,汇添富策略回报混合,混合型,混合型-偏股,97.3961,94.6479,93.447,92.6946,91.3243,90.4778,84.45634374305212,73.75411528792051
001103,前海开源工业革命4.0混合,混合型,混合型-灵活,96.3785,93.6744,93.4458,94.1363,92.2085,88.5813,84.29066332027843,74.49771040344787
162711,广发中证500ETF联接A,指数型,指数型-股票,92.3096,93.97,93.4443,91.0835,89.562,85.8593,83.23394289476835,75.65055219681551
360012,光大中小盘混合A,混合型,混合型-偏股,96.4085,95.3856,93.4428,90.9069,89.7776,88.2947,84.82778856185118,75.06872530827248
000529,广发竞争优势混合A,混合型,混合型-灵活,97.4455,93.53,93.4425,93.5278,91.912,90.6938,86.64947153289664,75.42226595235245
001267,宏利蓝筹混合,混合型,混合型-偏股,97.3393,93.2958,93.441,93.392,91.5571,89.0872,83.73098416308939,78.52852268645995
160812,长盛同益成长回报(LOF),混合型,混合型-灵活,89.5726,93.0931,93.4402,91.4144,89.0557,88.2018,82.71285124249628,74.45345235244822
519034,海富通中证500增强A,指数型,指数型-股票,90.4121,92.912,93.4384,91.7373,89.84,87.2287,83.80073027654736,76.72726116365378
002259,鹏华健康环保混合,混合型,混合型-灵活,92.5311,91.2689,93.4372,93.2115,92.0802,90.4124,84.08260077645329,74.90433826170238
001143,华商量化进取混合,混合型,混合型-灵活,94.6352,94.6045,93.4354,92.3863,90.6397,89.4868,84.7599664791093,76.26230845205315
213001,宝盈鸿利收益灵活配置混合A,混合型,混合型-灵活,97.1537,93.949,93.4327,93.5942,91.8737,90.5506,84.81041884010878,75.80105949958099
410006,华富策略精选混合A,混合型,混合型-灵活,96.7991,96.2094,93.4286,90.8562,89.454,87.5652,83.03165244309146,76.57349904226027
260111,景顺长城公司治理混合,混合型,混合型-偏股,97.5772,93.4327,93.4212,92.963,91.0551,88.0156,86.382245044552,77.73565635101161
001480,财通成长优选混合A,混合型,混合型-灵活,98.1728,93.6482,93.4189,91.6078,90.9799,89.7806,84.19002582476784,81.17925445947563
519712,交银阿尔法核心混合A,混合型,混合型-偏股,96.9876,97.2413,93.4122,93.5826,91.9374,88.8475,85.59825597304646,74.79584430743446
000965,汇丰晋信新动力混合A,混合型,混合型-偏股,97.3423,94.4316,93.4118,92.2391,91.0304,89.2349,85.91187297976775,79.58753591524004
001193,中金消费升级股票A,股票型,股票型,98.1384,95.8495,93.3965,90.4525,90.1302,89.459,85.13167852439672,74.768571172034
161726,招商国证生物医药指数(LOF)A,指数型,指数型-股票,96.6479,96.8604,93.3935,92.921,92.0415,88.761,82.9434677019377,73.14580090985274
001543,宝盈新锐混合A,混合型,混合型-灵活,95.1305,91.6864,93.3923,93.6761,92.7136,91.0778,85.75805741307657,80.72249491200766
519025,海富通领先成长混合,混合型,混合型-偏股,96.0837,93.6467,93.3905,91.8278,90.3216,89.0826,83.7651891535975,76.83508170717108
001829,华银中国智造主题灵活配置,混合型,混合型-灵活,95.9072,96.1039,93.3897,90.2746,89.4065,87.2455,85.8445319047049,75.8038653777086
519095,新华行业周期轮换混合A,混合型,混合型-偏股,90.7892,90.1652,93.3875,91.6505,89.8816,89.2566,84.60513545176241,79.02909134442714
585001,东吴中证新兴指数,指数型,指数型-股票,90.668,92.7728,93.3837,91.9602,89.8505,87.9139,83.90703297361085,74.20616096013408
001042,华夏领先股票,股票型,股票型,95.2756,92.814,93.3822,90.7197,89.4065,87.0341,84.85552667134134,76.25718304800671
001482,摩根新兴服务股票A,股票型,股票型,95.6707,93.7642,93.3819,93.2829,91.2933,90.1715,84.64211959774931,77.27511822099845
001373,易方达新丝路灵活配置混合,混合型,混合型-灵活,96.4983,93.2464,93.3774,93.8796,92.2404,90.1245,87.2338958629064,77.2518481383934
519173,浦银安盛睿智精选混合C,混合型,混合型-灵活,96.8484,93.4746,93.3718,90.8469,89.9794,88.084,84.43961536488175,76.45460463306597
180018,银华和谐主题混合,混合型,混合型-灵活,92.3007,93.8495,93.3699,93.4543,91.7394,89.7229,84.74179507790187,74.89311474919191
519918,华夏兴和混合A,混合型,混合型-灵活,95.6213,92.3358,93.3699,91.452,90.2945,88.391,85.93244941937029,77.66805339399018
001467,华富永鑫灵活配置混合C,混合型,混合型-灵活,93.2165,92.1839,93.3691,90.8412,88.4685,84.7049,78.48447307212122,75.63835597988746
070099,嘉实优质企业混合,混合型,混合型-偏股,97.3438,93.7238,93.368,91.8921,90.9883,89.3499,83.60581527594876,73.96395756015804
000471,富国城镇发展股票,股票型,股票型,97.89,93.4687,93.365,89.6061,88.0991,88.5295,84.44544090232765,75.1369268526278
001171,工银养老产业股票A,股票型,股票型,91.5839,93.0721,93.3609,93.9376,92.1076,90.8097,85.64443271023242,74.68413294624686
121010,国投瑞银瑞源灵活配置混合A,混合型,混合型-灵活,92.8574,92.6987,93.3602,91.8343,90.4696,89.8522,85.80701330574131,76.5154734825811
162214,宏利领先中小盘混合,混合型,混合型-偏股,98.6562,93.8046,93.3598,93.3854,91.6374,89.0028,83.1125686237622,76.24891506045732
290010,泰信中证200指数,指数型,指数型-股票,90.5633,93.0624,93.3594,90.9323,89.6176,86.5668,82.66068863197141,74.293928827966
000788,前海开源中国成长混合,混合型,混合型-灵活,96.0418,94.7556,93.3594,91.4954,90.5034,88.3599,82.88815181885037,73.49676014605531
370024,摩根核心优选混合A,混合型,混合型-偏股,95.343,92.4181,93.3542,93.4271,91.0625,90.6198,84.74142096081819,76.88397881000837
070001,嘉实成长收益混合A,混合型,混合型-偏股,97.1717,94.1982,93.3501,92.8641,90.7319,88.2969,82.54770527269929,71.84106758050999
001166,建信环保产业股票A,股票型,股票型,92.2423,94.0164,93.3489,91.1291,89.4175,87.4762,83.97875656308256,75.44961391116964
420001,天弘精选混合A,混合型,混合型-灵活,94.2985,93.9543,93.3452,92.6737,91.2227,88.4919,84.13332036394111,76.58202891176822
001384,东方新思路混合A,混合型,混合型-灵活,97.9603,94.6097,93.3407,92.227,90.1267,88.8483,84.62897205452275,74.3246812522447
020021,国泰金融ETF联接A,指数型,指数型-股票,90.2116,93.0511,93.3396,93.1986,91.3064,87.4244,81.2979938773067,76.59979947324315
000061,华夏盛世混合,混合型,混合型-偏股,98.3913,94.5963,93.3359,89.662,88.3853,87.1628,83.86988849173095,77.08270980486053
000535,长盛航天海工混合A,混合型,混合型-灵活,95.979,92.9419,93.3317,91.2169,89.4193,87.4988,84.85178550050453,77.37298725008978
000706,中邮多策略灵活配置混合,混合型,混合型-灵活,91.3714,93.4851,93.3306,90.8274,89.077,86.6041,82.0772263173197,71.72681222315336
161222,国投瑞银瑞利混合(LOF)A,混合型,混合型-灵活,95.6992,91.8764,93.3306,92.8156,91.1288,89.3846,85.23055232508423,75.81366724530109
001628,招商体育文化休闲股票A,股票型,股票型,97.8241,93.4612,93.3302,91.7642,91.3277,89.7493,86.01336560004106,79.72551029570215
202211,南方中证A100ETF联接A,指数型,指数型-股票,94.2266,94.8432,93.3299,89.1007,89.1578,87.3857,82.4726680747721,74.08502184843769
519002,华安安信消费混合A,混合型,混合型-偏股,97.9139,97.1365,93.3287,91.6379,91.1575,90.3569,86.6989084332404,76.74997007063331
161811,银华沪深300指数A,指数型,指数型-股票,89.8375,92.912,93.328,92.6623,91.0474,87.6067,82.52616681773871,73.83571022387166
